index,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1855,2/1/2007,6:55:00,0.484,0.174,245.19,2,0,0,0
1856,2/1/2007,6:56:00,0.482,0.174,245.05,2,0,0,0
1857,2/1/2007,6:57:00,0.478,0.168,244.15,2,0,0,0
1858,2/1/2007,6:58:00,0.476,0.168,244.06,2,0,0,0
1859,2/1/2007,6:59:00,0.474,0.164,243.86,2,0,0,0
1860,2/1/2007,7:00:00,0.47,0.158,242.74,2,0,0,0
1861,2/1/2007,7:01:00,0.468,0.154,242.2,2,0,0,0
1862,2/1/2007,7:02:00,0.458,0.14,242.69,2,0,0,0
1863,2/1/2007,7:03:00,0.372,0,242.34,1.6,0,0,0
1864,2/1/2007,7:04:00,0.37,0,242.92,1.6,0,0,0
1865,2/1/2007,7:05:00,0.368,0,242.3,1.4,0,0,0
1866,2/1/2007,7:06:00,0.374,0,242.45,1.6,0,0,0
1867,2/1/2007,7:07:00,0.374,0,241.7,1.6,0,0,0
1868,2/1/2007,7:08:00,0.374,0,242.2,1.6,0,0,0
1869,2/1/2007,7:09:00,0.37,0,242.61,1.4,0,0,0
1870,2/1/2007,7:10:00,0.37,0,242.64,1.6,0,0,0
1871,2/1/2007,7:11:00,0.374,0,242.18,1.6,0,0,0
1872,2/1/2007,7:12:00,0.374,0,242,1.6,0,0,0
1873,2/1/2007,7:13:00,0.374,0,241.86,1.6,0,0,0
1874,2/1/2007,7:14:00,0.37,0,241.57,1.6,0,0,0
1875,2/1/2007,7:15:00,0.364,0,240.89,1.4,0,0,0
1876,2/1/2007,7:16:00,0.368,0,241.67,1.6,0,0,0
1877,2/1/2007,7:17:00,0.372,0,241.2,1.6,0,0,0
1878,2/1/2007,7:18:00,0.372,0,241.42,1.6,0,0,0
1879,2/1/2007,7:19:00,0.374,0,241.72,1.6,0,0,0
1880,2/1/2007,7:20:00,0.37,0,241.14,1.6,0,0,0
1881,2/1/2007,7:21:00,0.366,0,241.73,1.4,0,0,0
1882,2/1/2007,7:22:00,0.372,0,242.78,1.6,0,0,0
1883,2/1/2007,7:23:00,0.376,0,242.17,1.6,0,0,0
1884,2/1/2007,7:24:00,0.374,0,241.93,1.6,0,0,0
1885,2/1/2007,7:25:00,0.374,0,241.74,1.6,0,0,0
1886,2/1/2007,7:26:00,0.418,0.062,241.12,1.8,0,0,0
1887,2/1/2007,7:27:00,0.44,0.12,241.22,1.8,0,0,0
1888,2/1/2007,7:28:00,0.442,0.12,240.92,1.8,0,0,0
1889,2/1/2007,7:29:00,0.444,0.116,240.07,1.8,0,0,0
1890,2/1/2007,7:30:00,0.562,0.242,238.29,2.6,0,0,0
1891,2/1/2007,7:31:00,0.548,0.242,239,2.4,0,0,0
1892,2/1/2007,7:32:00,0.54,0.246,239.74,2.4,0,0,0
1893,2/1/2007,7:33:00,0.534,0.242,239.23,2.4,0,0,0
1894,2/1/2007,7:34:00,0.532,0.238,240.39,2.4,0,0,0
1895,2/1/2007,7:35:00,0.47,0.146,240.21,2,0,0,0
1896,2/1/2007,7:36:00,0.468,0.148,240.36,2,0,0,0
1897,2/1/2007,7:37:00,0.468,0.148,240.36,2,0,0,0
1898,2/1/2007,7:38:00,0.462,0.148,240.74,2,0,0,0
1899,2/1/2007,7:39:00,0.46,0.148,240.79,2,0,0,0
1900,2/1/2007,7:40:00,0.464,0.148,240.35,2,0,0,0
1901,2/1/2007,7:41:00,0.464,0.146,240.25,2,0,0,0
1902,2/1/2007,7:42:00,0.464,0.148,240.4,2,0,0,0
1903,2/1/2007,7:43:00,0.462,0.146,240.26,2,0,0,0
1904,2/1/2007,7:44:00,0.456,0.146,240.27,2,0,0,0
1905,2/1/2007,7:45:00,0.4,0.066,240.27,1.6,0,0,0
1906,2/1/2007,7:46:00,0.366,0,238.61,1.4,0,0,0
1907,2/1/2007,7:47:00,0.364,0,238.11,1.4,0,0,0
1908,2/1/2007,7:48:00,0.362,0,237.88,1.4,0,0,0
1909,2/1/2007,7:49:00,0.36,0,238.23,1.4,0,0,0
1910,2/1/2007,7:50:00,0.36,0,238.98,1.4,0,0,0
1911,2/1/2007,7:51:00,0.364,0,239.67,1.4,0,0,0
1912,2/1/2007,7:52:00,0.37,0,240.61,1.6,0,0,0
1913,2/1/2007,7:53:00,0.368,0,240.08,1.6,0,0,0
1914,2/1/2007,7:54:00,0.368,0,239.64,1.6,0,0,0
1915,2/1/2007,7:55:00,0.364,0,240.57,1.4,0,0,0
1916,2/1/2007,7:56:00,0.364,0,240.67,1.4,0,0,0
1917,2/1/2007,7:57:00,0.394,0,241.06,1.8,0,0,0
1918,2/1/2007,7:58:00,0.454,0.138,241,2,0,0,0
1919,2/1/2007,7:59:00,0.456,0.138,241.13,2,0,2,0
1920,2/1/2007,8:00:00,0.45,0.136,240.8,2,0,1,0
1921,2/1/2007,8:01:00,0.442,0.13,239.47,1.8,0,1,0
1922,2/1/2007,8:02:00,0.442,0.126,238.7,1.8,0,2,0
1923,2/1/2007,8:03:00,0.448,0.126,238.48,1.8,0,1,0
1924,2/1/2007,8:04:00,0.448,0.126,238.57,1.8,0,2,0
1925,2/1/2007,8:05:00,0.446,0.124,238.28,1.8,0,1,0
1926,2/1/2007,8:06:00,0.446,0.132,239.69,1.8,0,1,0
1927,2/1/2007,8:07:00,0.446,0.134,240.18,1.8,0,2,0
1928,2/1/2007,8:08:00,0.536,0.232,241.11,2.4,0,1,0
1929,2/1/2007,8:09:00,0.528,0.242,241.04,2.4,0,2,0
1930,2/1/2007,8:10:00,0.522,0.232,239.1,2.4,0,1,0
1931,2/1/2007,8:11:00,0.514,0.226,238.09,2.2,0,1,0
1932,2/1/2007,8:12:00,0.59,0.306,237.42,2.8,0,2,0
1933,2/1/2007,8:13:00,0.612,0.346,236.94,2.8,0,1,0
1934,2/1/2007,8:14:00,0.606,0.348,236.99,2.8,0,1,0
1935,2/1/2007,8:15:00,0.6,0.344,236.46,2.8,0,1,0
1936,2/1/2007,8:16:00,0.582,0.322,236.33,2.8,0,2,0
1937,2/1/2007,8:17:00,0.53,0.246,236.77,2.4,0,1,0
1938,2/1/2007,8:18:00,0.536,0.254,237.87,2.4,0,1,0
1939,2/1/2007,8:19:00,0.53,0.246,236.63,2.4,0,1,0
1940,2/1/2007,8:20:00,0.534,0.258,238.64,2.4,0,2,0
1941,2/1/2007,8:21:00,0.534,0.26,239.15,2.4,0,1,0
1942,2/1/2007,8:22:00,0.536,0.27,240.49,2.4,0,1,0
1943,2/1/2007,8:23:00,0.538,0.274,241.09,2.4,0,1,0
1944,2/1/2007,8:24:00,0.52,0.244,240.53,2.4,0,1,0
1945,2/1/2007,8:25:00,0.464,0.15,240.95,2,0,0,0
1946,2/1/2007,8:26:00,0.46,0.152,241.4,2,0,0,0
1947,2/1/2007,8:27:00,0.458,0.15,240.93,2,0,0,0
1948,2/1/2007,8:28:00,0.376,0,240.18,1.6,0,0,0
1949,2/1/2007,8:29:00,0.364,0,240.93,1.4,0,0,0
1950,2/1/2007,8:30:00,0.366,0,241.61,1.4,0,0,0
1951,2/1/2007,8:31:00,0.368,0,241.66,1.4,0,0,0
1952,2/1/2007,8:32:00,0.368,0,240.85,1.4,0,0,0
1953,2/1/2007,8:33:00,0.37,0,240.01,1.6,0,0,0
1954,2/1/2007,8:34:00,0.37,0,240.5,1.6,0,0,0
1955,2/1/2007,8:35:00,0.37,0,240.25,1.6,0,0,0
1956,2/1/2007,8:36:00,0.368,0,239.88,1.6,0,0,0
1957,2/1/2007,8:37:00,0.37,0,240.32,1.6,0,0,0
1958,2/1/2007,8:38:00,0.37,0,240.34,1.6,0,0,0
1959,2/1/2007,8:39:00,0.366,0,241.02,1.4,0,0,0
1960,2/1/2007,8:40:00,0.366,0,241.22,1.4,0,0,0
1961,2/1/2007,8:41:00,0.366,0,241.19,1.4,0,0,0
1962,2/1/2007,8:42:00,0.366,0,241.31,1.4,0,0,0
1963,2/1/2007,8:43:00,0.366,0,241.49,1.4,0,0,0
1964,2/1/2007,8:44:00,0.366,0,241.58,1.4,0,0,0
1965,2/1/2007,8:45:00,0.366,0,240.94,1.4,0,0,0
1966,2/1/2007,8:46:00,0.362,0,239.75,1.4,0,0,0
1967,2/1/2007,8:47:00,0.368,0,240.85,1.4,0,0,0
1968,2/1/2007,8:48:00,0.374,0,241.35,1.6,0,0,0
1969,2/1/2007,8:49:00,0.45,0.102,241.09,2,0,0,0
1970,2/1/2007,8:50:00,0.446,0.12,241.05,1.8,0,0,0
1971,2/1/2007,8:51:00,0.448,0.122,241.15,1.8,0,0,0
1972,2/1/2007,8:52:00,0.444,0.122,241.28,1.8,0,0,0
1973,2/1/2007,8:53:00,0.44,0.12,240.83,1.8,0,0,0
1974,2/1/2007,8:54:00,0.482,0.158,240.18,2.2,0,0,0
1975,2/1/2007,8:55:00,0.546,0.252,240.52,2.4,0,0,0
1976,2/1/2007,8:56:00,0.54,0.25,240.27,2.4,0,0,0
1977,2/1/2007,8:57:00,0.512,0.21,240.4,2.2,0,0,0
1978,2/1/2007,8:58:00,0.468,0.148,240.6,2,0,0,0
1979,2/1/2007,8:59:00,0.464,0.146,240.19,2,0,0,0
1980,2/1/2007,9:00:00,0.464,0.148,240.42,2,0,0,0
1981,2/1/2007,9:01:00,0.462,0.148,240.39,2,0,0,0
1982,2/1/2007,9:02:00,0.464,0.146,240.16,2,0,0,0
1983,2/1/2007,9:03:00,0.47,0.152,240.99,2,0,0,0
1984,2/1/2007,9:04:00,0.468,0.152,241.24,2,0,0,0
1985,2/1/2007,9:05:00,0.464,0.154,241.73,2,0,0,0
1986,2/1/2007,9:06:00,0.462,0.156,241.88,2,0,0,0
1987,2/1/2007,9:07:00,0.462,0.156,241.9,2,0,0,0
1988,2/1/2007,9:08:00,0.46,0.15,241.13,2,0,0,0
1989,2/1/2007,9:09:00,0.458,0.148,240.44,2,0,0,0
1990,2/1/2007,9:10:00,0.402,0.068,239.85,1.6,0,0,0
1991,2/1/2007,9:11:00,0.362,0,239.97,1.4,0,0,0
1992,2/1/2007,9:12:00,0.36,0,239.12,1.4,0,0,0
1993,2/1/2007,9:13:00,0.362,0,239.33,1.4,0,0,0
1994,2/1/2007,9:14:00,0.362,0,239.57,1.4,0,0,0
1995,2/1/2007,9:15:00,0.364,0,240.08,1.4,0,0,0
1996,2/1/2007,9:16:00,0.364,0,240.09,1.4,0,0,0
1997,2/1/2007,9:17:00,0.366,0,240.87,1.4,0,0,0
1998,2/1/2007,9:18:00,0.368,0,241.46,1.4,0,0,0
1999,2/1/2007,9:19:00,0.368,0,241.24,1.4,0,0,0
2000,2/1/2007,9:20:00,0.368,0,241.76,1.4,0,0,0
2001,2/1/2007,9:21:00,0.37,0,242.6,1.6,0,0,0
2002,2/1/2007,9:22:00,0.366,0,241.17,1.4,0,0,0
2003,2/1/2007,9:23:00,0.368,0,241.24,1.4,0,0,0
2004,2/1/2007,9:24:00,0.368,0,241.71,1.4,0,0,0
2005,2/1/2007,9:25:00,0.37,0,241.98,1.6,0,0,0
2006,2/1/2007,9:26:00,0.368,0,241.19,1.4,0,0,0
2007,2/1/2007,9:27:00,0.366,0,240.7,1.4,0,0,0
2008,2/1/2007,9:28:00,0.364,0,239.84,1.4,0,0,0
2009,2/1/2007,9:29:00,0.44,0.094,239.89,2,0,0,0
2010,2/1/2007,9:30:00,0.438,0.116,240.09,1.8,0,0,0
2011,2/1/2007,9:31:00,0.438,0.114,239.55,1.8,0,0,0
2012,2/1/2007,9:32:00,0.442,0.118,240.21,1.8,0,0,0
2013,2/1/2007,9:33:00,0.446,0.118,240.19,1.8,0,0,0
2014,2/1/2007,9:34:00,0.444,0.116,239.89,1.8,0,0,0
2015,2/1/2007,9:35:00,0.44,0.116,239.95,1.8,0,0,0
2016,2/1/2007,9:36:00,0.464,0.136,239.14,2,0,0,0
2017,2/1/2007,9:37:00,0.508,0.194,238.41,2.2,0,0,0
2018,2/1/2007,9:38:00,0.466,0.136,238.19,2,0,0,0
2019,2/1/2007,9:39:00,0.464,0.138,238.34,2,0,0,0
2020,2/1/2007,9:40:00,0.466,0.142,239.39,2,0,0,0
2021,2/1/2007,9:41:00,0.462,0.14,239.07,2,0,0,0
2022,2/1/2007,9:42:00,0.462,0.142,239.59,2,0,0,0
2023,2/1/2007,9:43:00,0.462,0.144,239.7,2,0,0,0
2024,2/1/2007,9:44:00,0.46,0.142,239.53,2,0,0,0
2025,2/1/2007,9:45:00,0.458,0.142,239.17,2,0,0,0
2026,2/1/2007,9:46:00,0.456,0.14,238.72,2,0,0,0
2027,2/1/2007,9:47:00,0.456,0.14,238.59,2,0,0,0
2028,2/1/2007,9:48:00,0.46,0.138,238.07,2,0,0,0
2029,2/1/2007,9:49:00,0.458,0.136,237.73,2,0,0,0
2030,2/1/2007,9:50:00,0.458,0.136,237.96,2,0,0,0
2031,2/1/2007,9:51:00,0.46,0.14,238.6,2,0,0,0
2032,2/1/2007,9:52:00,0.408,0.068,237.96,1.8,0,0,0
2033,2/1/2007,9:53:00,0.364,0,237.88,1.4,0,0,0
2034,2/1/2007,9:54:00,0.362,0,237.28,1.4,0,0,0
2035,2/1/2007,9:55:00,0.36,0,237.91,1.4,0,0,0
2036,2/1/2007,9:56:00,0.358,0,238.4,1.4,0,0,0
2037,2/1/2007,9:57:00,0.358,0,238.32,1.4,0,0,0
2038,2/1/2007,9:58:00,0.36,0,238.39,1.4,0,0,0
2039,2/1/2007,9:59:00,0.36,0,238.3,1.4,0,0,0
2040,2/1/2007,10:00:00,0.358,0,238.27,1.4,0,0,0
2041,2/1/2007,10:01:00,0.358,0,237.99,1.4,0,0,0
2042,2/1/2007,10:02:00,0.36,0,237.94,1.4,0,0,0
2043,2/1/2007,10:03:00,0.364,0,237.42,1.6,0,0,0
2044,2/1/2007,10:04:00,0.364,0,237.75,1.6,0,0,0
2045,2/1/2007,10:05:00,0.364,0,237.43,1.4,0,0,0
2046,2/1/2007,10:06:00,0.364,0,237.64,1.4,0,0,0
2047,2/1/2007,10:07:00,0.36,0,235.89,1.4,0,0,0
2048,2/1/2007,10:08:00,0.358,0,235.56,1.4,0,0,0
2049,2/1/2007,10:09:00,0.432,0.076,236.94,2,0,0,0
2050,2/1/2007,10:10:00,0.436,0.104,237.02,1.8,0,0,0
2051,2/1/2007,10:11:00,0.436,0.102,236.79,1.8,0,0,0
2052,2/1/2007,10:12:00,0.428,0.1,236.24,1.8,0,0,0
2053,2/1/2007,10:13:00,0.426,0.1,236.15,1.8,0,0,0
2054,2/1/2007,10:14:00,0.428,0.102,236.63,1.8,0,0,0
2055,2/1/2007,10:15:00,0.428,0.104,237.11,1.8,0,0,0
2056,2/1/2007,10:16:00,0.424,0.1,236.22,1.8,0,0,0
2057,2/1/2007,10:17:00,0.402,0.068,236.17,1.6,0,0,0
2058,2/1/2007,10:18:00,0.422,0.06,238.43,1.8,0,0,0
2059,2/1/2007,10:19:00,0.476,0.138,238.57,2,0,0,0
2060,2/1/2007,10:20:00,0.472,0.138,238.48,2,0,0,0
2061,2/1/2007,10:21:00,0.468,0.136,238.07,2,0,0,0
2062,2/1/2007,10:22:00,0.47,0.14,238.79,2,0,0,0
2063,2/1/2007,10:23:00,0.466,0.14,238.58,2,0,0,0
2064,2/1/2007,10:24:00,0.466,0.14,238.74,2,0,0,0
2065,2/1/2007,10:25:00,0.464,0.138,238.43,2,0,0,0
2066,2/1/2007,10:26:00,0.492,0.162,239.44,2.2,0,0,0
2067,2/1/2007,10:27:00,0.546,0.268,239.93,2.4,0,1,0
2068,2/1/2007,10:28:00,0.542,0.27,240.33,2.4,0,1,0
2069,2/1/2007,10:29:00,0.54,0.27,240.2,2.4,0,1,0
2070,2/1/2007,10:30:00,0.538,0.266,239.57,2.4,0,2,0
2071,2/1/2007,10:31:00,0.536,0.264,239.22,2.4,0,1,0
2072,2/1/2007,10:32:00,0.542,0.27,240.27,2.4,0,1,0
2073,2/1/2007,10:33:00,0.546,0.272,240.66,2.4,0,2,0
2074,2/1/2007,10:34:00,0.46,0.146,240.02,2,0,1,0
2075,2/1/2007,10:35:00,0.452,0.136,239.99,2,0,2,0
2076,2/1/2007,10:36:00,0.452,0.134,239.66,2,0,1,0
2077,2/1/2007,10:37:00,0.45,0.132,239.45,2,0,1,0
2078,2/1/2007,10:38:00,0.448,0.132,239.17,2,0,2,0
2079,2/1/2007,10:39:00,0.448,0.132,239.2,2,0,1,0
2080,2/1/2007,10:40:00,0.45,0.134,240.1,2,0,1,0
2081,2/1/2007,10:41:00,0.44,0.134,239.82,1.8,0,2,0
2082,2/1/2007,10:42:00,0.44,0.132,239.58,1.8,0,1,0
2083,2/1/2007,10:43:00,0.438,0.132,239.66,1.8,0,1,0
2084,2/1/2007,10:44:00,0.438,0.132,239.52,1.8,0,2,0
2085,2/1/2007,10:45:00,0.438,0.132,239.78,1.8,0,1,0
2086,2/1/2007,10:46:00,0.438,0.134,240.22,1.8,0,1,0
2087,2/1/2007,10:47:00,0.44,0.134,240.23,1.8,0,1,0
2088,2/1/2007,10:48:00,0.444,0.136,240.28,1.8,0,2,0
2089,2/1/2007,10:49:00,0.5,0.192,240.09,2.2,0,1,0
2090,2/1/2007,10:50:00,0.514,0.234,239.43,2.2,0,1,0
2091,2/1/2007,10:51:00,0.512,0.23,238.79,2.2,0,1,0
2092,2/1/2007,10:52:00,0.514,0.234,239.5,2.2,0,2,0
2093,2/1/2007,10:53:00,0.502,0.22,239.52,2.2,0,1,0
2094,2/1/2007,10:54:00,0.434,0.114,239.41,1.8,0,0,0
2095,2/1/2007,10:55:00,0.436,0.118,240.36,1.8,0,0,0
2096,2/1/2007,10:56:00,0.434,0.114,239.75,1.8,0,0,0
2097,2/1/2007,10:57:00,0.43,0.11,240.05,1.8,0,0,0
2098,2/1/2007,10:58:00,0.36,0,239.3,1.4,0,0,0
2099,2/1/2007,10:59:00,0.366,0,240.76,1.4,0,0,0
2100,2/1/2007,11:00:00,0.462,0.12,241.09,2,0,0,0
2101,2/1/2007,11:01:00,0.472,0.146,239.96,2,0,0,0
2102,2/1/2007,11:02:00,0.47,0.146,239.88,2,0,0,0
2103,2/1/2007,11:03:00,0.474,0.146,239.93,2,0,0,0
2104,2/1/2007,11:04:00,0.472,0.148,240.06,2,0,0,0
2105,2/1/2007,11:05:00,0.468,0.15,240.69,2,0,0,0
2106,2/1/2007,11:06:00,0.464,0.152,241.09,2,0,0,0
2107,2/1/2007,11:07:00,0.464,0.152,241.11,2,0,0,0
2108,2/1/2007,11:08:00,0.464,0.152,241.38,2,0,0,0
2109,2/1/2007,11:09:00,0.462,0.154,241.44,2,0,0,0
2110,2/1/2007,11:10:00,0.46,0.15,240.71,2,0,0,0
2111,2/1/2007,11:11:00,0.462,0.154,241.6,2,0,0,0
2112,2/1/2007,11:12:00,0.46,0.154,241.38,2,0,0,0
2113,2/1/2007,11:13:00,0.46,0.15,240.95,2,0,0,0
2114,2/1/2007,11:14:00,0.458,0.15,240.76,2,0,0,0
2115,2/1/2007,11:15:00,0.454,0.142,239.32,2,0,0,0
2116,2/1/2007,11:16:00,0.362,0,239.54,1.4,0,0,0
2117,2/1/2007,11:17:00,0.362,0,239.58,1.4,0,0,0
2118,2/1/2007,11:18:00,0.36,0,238.56,1.4,0,0,0
2119,2/1/2007,11:19:00,0.358,0,238.02,1.4,0,0,0
2120,2/1/2007,11:20:00,0.366,0,241.13,1.4,0,0,0
2121,2/1/2007,11:21:00,0.368,0,241.89,1.6,0,0,0
2122,2/1/2007,11:22:00,0.366,0,241.16,1.4,0,0,0
2123,2/1/2007,11:23:00,0.368,0,241.58,1.4,0,0,0
2124,2/1/2007,11:24:00,0.37,0,242.47,1.6,0,0,0
2125,2/1/2007,11:25:00,0.368,0,241.51,1.4,0,0,0
2126,2/1/2007,11:26:00,0.366,0,240.64,1.4,0,0,0
2127,2/1/2007,11:27:00,0.368,0,241.61,1.4,0,0,0
2128,2/1/2007,11:28:00,0.37,0,242.44,1.6,0,0,0
2129,2/1/2007,11:29:00,0.412,0.06,242.82,1.8,0,0,0
2130,2/1/2007,11:30:00,0.448,0.132,243.24,1.8,0,0,0
2131,2/1/2007,11:31:00,0.45,0.134,243.79,1.8,0,0,0
2132,2/1/2007,11:32:00,0.45,0.132,243.35,1.8,0,0,0
2133,2/1/2007,11:33:00,0.45,0.132,243.49,1.8,0,0,0
2134,2/1/2007,11:34:00,0.444,0.126,242.28,1.8,0,0,0
2135,2/1/2007,11:35:00,0.444,0.128,242.67,1.8,0,0,0
2136,2/1/2007,11:36:00,0.442,0.128,242.48,1.8,0,0,0
2137,2/1/2007,11:37:00,0.446,0.134,244.41,1.8,0,0,0
2138,2/1/2007,11:38:00,0.376,0,244.15,1.6,0,0,0
2139,2/1/2007,11:39:00,0.378,0,244.97,1.6,0,0,0
2140,2/1/2007,11:40:00,0.378,0,244.62,1.6,0,0,0
2141,2/1/2007,11:41:00,0.376,0,244.28,1.6,0,0,0
2142,2/1/2007,11:42:00,0.476,0.138,243.98,2,0,0,0
2143,2/1/2007,11:43:00,0.488,0.172,244.64,2,0,0,0
2144,2/1/2007,11:44:00,0.48,0.164,243.27,2,0,0,0
2145,2/1/2007,11:45:00,0.474,0.158,242.25,2,0,0,0
2146,2/1/2007,11:46:00,0.476,0.164,243.12,2,0,0,0
2147,2/1/2007,11:47:00,0.478,0.168,243.72,2,0,0,0
2148,2/1/2007,11:48:00,0.48,0.164,243,2,0,0,0
2149,2/1/2007,11:49:00,0.476,0.16,242.41,2,0,0,0
2150,2/1/2007,11:50:00,0.468,0.156,241.69,2,0,0,0
2151,2/1/2007,11:51:00,0.466,0.16,242.53,2,0,0,0
2152,2/1/2007,11:52:00,0.468,0.162,242.99,2,0,0,0
2153,2/1/2007,11:53:00,0.464,0.158,242.14,2,0,0,0
2154,2/1/2007,11:54:00,0.466,0.16,242.48,2,0,0,0
2155,2/1/2007,11:55:00,0.466,0.16,242.56,2,0,0,0
2156,2/1/2007,11:56:00,0.468,0.166,243.53,2,0,0,0
2157,2/1/2007,11:57:00,0.45,0.138,243.57,2,0,0,0
2158,2/1/2007,11:58:00,0.374,0,243.29,1.6,0,0,0
2159,2/1/2007,11:59:00,0.376,0,243.79,1.6,0,0,0
2160,2/1/2007,12:00:00,0.374,0,243.42,1.6,0,0,0
2161,2/1/2007,12:01:00,0.374,0,243.4,1.6,0,0,0
2162,2/1/2007,12:02:00,0.378,0,243.72,1.6,0,0,0
2163,2/1/2007,12:03:00,0.38,0,243.21,1.6,0,0,0
2164,2/1/2007,12:04:00,0.38,0,242.86,1.6,0,0,0
2165,2/1/2007,12:05:00,0.378,0,242.33,1.6,0,0,0
2166,2/1/2007,12:06:00,0.374,0,241.38,1.6,0,0,0
2167,2/1/2007,12:07:00,0.374,0,241.49,1.6,0,0,0
2168,2/1/2007,12:08:00,0.376,0,241.68,1.6,0,0,0
2169,2/1/2007,12:09:00,0.434,0.078,242.59,2,0,0,0
2170,2/1/2007,12:10:00,0.45,0.132,242.95,1.8,0,0,0
2171,2/1/2007,12:11:00,0.448,0.132,243.07,1.8,0,0,0
2172,2/1/2007,12:12:00,0.448,0.132,243.14,1.8,0,0,0
2173,2/1/2007,12:13:00,0.448,0.132,243.28,1.8,0,0,0
2174,2/1/2007,12:14:00,0.446,0.13,242.63,1.8,0,0,0
2175,2/1/2007,12:15:00,0.444,0.128,242.28,1.8,0,0,0
2176,2/1/2007,12:16:00,0.44,0.126,242,1.8,0,0,0
2177,2/1/2007,12:17:00,0.432,0.11,241.93,1.8,0,0,0
2178,2/1/2007,12:18:00,0.376,0,241.73,1.6,0,0,0
2179,2/1/2007,12:19:00,0.376,0,241.5,1.6,0,0,0
2180,2/1/2007,12:20:00,0.376,0,241.68,1.6,0,0,0
2181,2/1/2007,12:21:00,0.374,0,241.16,1.6,0,0,0
2182,2/1/2007,12:22:00,0.374,0,241.5,1.6,0,0,0
2183,2/1/2007,12:23:00,0.374,0,241.36,1.6,0,0,0
2184,2/1/2007,12:24:00,0.494,0.154,241.96,2.2,0,0,0
2185,2/1/2007,12:25:00,0.482,0.154,241.58,2,0,0,0
2186,2/1/2007,12:26:00,0.478,0.152,241.03,2,0,0,0
2187,2/1/2007,12:27:00,0.476,0.152,241.27,2,0,0,0
2188,2/1/2007,12:28:00,0.468,0.154,241.47,2,0,0,0
2189,2/1/2007,12:29:00,0.468,0.154,241.45,2,0,0,0
2190,2/1/2007,12:30:00,0.466,0.154,241.55,2,0,0,0
2191,2/1/2007,12:31:00,0.466,0.156,241.77,2,0,0,0
2192,2/1/2007,12:32:00,0.468,0.156,242.07,2,0,0,0
2193,2/1/2007,12:33:00,0.472,0.16,242.42,2,0,0,0
2194,2/1/2007,12:34:00,0.47,0.158,242.01,2,0,0,0
2195,2/1/2007,12:35:00,0.472,0.16,242.35,2,0,0,0
2196,2/1/2007,12:36:00,0.47,0.158,242.04,2,0,0,0
2197,2/1/2007,12:37:00,0.47,0.158,241.99,2,0,0,0
2198,2/1/2007,12:38:00,0.468,0.154,241.58,2,0,0,0
2199,2/1/2007,12:39:00,0.422,0.09,241.43,1.8,0,0,0
2200,2/1/2007,12:40:00,0.374,0,241.77,1.6,0,0,0
2201,2/1/2007,12:41:00,0.374,0,241.64,1.6,0,0,0
2202,2/1/2007,12:42:00,0.372,0,242.13,1.6,0,0,0
2203,2/1/2007,12:43:00,0.368,0,242.04,1.4,0,0,0
2204,2/1/2007,12:44:00,0.368,0,241.95,1.4,0,0,0
2205,2/1/2007,12:45:00,0.368,0,242.07,1.4,0,0,0
2206,2/1/2007,12:46:00,0.368,0,241.89,1.4,0,0,0
2207,2/1/2007,12:47:00,0.37,0,241.63,1.6,0,0,0
2208,2/1/2007,12:48:00,0.374,0,241.52,1.6,0,0,0
2209,2/1/2007,12:49:00,0.404,0,241.29,1.8,0,0,0
2210,2/1/2007,12:50:00,0.45,0.126,242.06,1.8,0,0,0
2211,2/1/2007,12:51:00,0.45,0.126,242.1,1.8,0,0,0
2212,2/1/2007,12:52:00,0.448,0.122,241.44,1.8,0,0,0
2213,2/1/2007,12:53:00,0.448,0.122,241.46,1.8,0,0,0
2214,2/1/2007,12:54:00,0.45,0.124,242.01,1.8,0,0,0
2215,2/1/2007,12:55:00,0.472,0.14,241.73,2.2,0,0,0
2216,2/1/2007,12:56:00,0.52,0.248,241.94,2.4,0,0,0
2217,2/1/2007,12:57:00,0.522,0.248,242,2.4,0,1,0
2218,2/1/2007,12:58:00,0.472,0.178,241.77,2,0,2,0
2219,2/1/2007,12:59:00,0.448,0.142,241.67,2,0,1,0
2220,2/1/2007,13:00:00,0.45,0.14,241.35,2,0,2,0
2221,2/1/2007,13:01:00,0.45,0.144,241.8,2,0,1,0
2222,2/1/2007,13:02:00,0.454,0.144,242.04,2,0,1,0
2223,2/1/2007,13:03:00,0.458,0.146,242.02,2,0,2,0
2224,2/1/2007,13:04:00,0.458,0.144,241.9,2,0,1,0
2225,2/1/2007,13:05:00,0.508,0.192,241.49,2.2,0,1,0
2226,2/1/2007,13:06:00,0.566,0.278,241.61,2.6,0,2,0
2227,2/1/2007,13:07:00,0.56,0.278,241.68,2.6,0,1,0
2228,2/1/2007,13:08:00,0.552,0.278,241.73,2.6,0,2,0
2229,2/1/2007,13:09:00,0.552,0.28,241.99,2.4,0,1,0
2230,2/1/2007,13:10:00,0.55,0.282,242.2,2.4,0,1,0
2231,2/1/2007,13:11:00,0.546,0.28,241.91,2.4,0,2,0
2232,2/1/2007,13:12:00,0.542,0.276,241.39,2.4,0,1,0
2233,2/1/2007,13:13:00,0.542,0.282,242.2,2.4,0,1,0
2234,2/1/2007,13:14:00,0.542,0.284,242.72,2.4,0,1,0
